-1.000000	82.681483	82.679002	0.007746	-0.038564	0.012639	0.006615	-0.010770	0.170576	-0.363464	64185.030947
1.000000	34.542882	34.538154	-0.016546	0.072462	0.010132	-0.010043	-0.001336	-0.463058	-0.222073	16858.874477
1.000000	18.128722	18.118928	0.032878	0.185962	0.019202	0.001901	-0.019108	-0.053507	-0.124801	1472.020436
1.000000	33.234448	33.234034	-0.004987	0.095480	0.016164	-0.000129	0.016163	0.077740	0.225089	15595.759740
-1.000000	53.306774	53.302965	0.011956	-0.048944	0.016646	0.016513	-0.002103	0.326729	-0.011420	35179.305872
-1.000000	16.596419	16.592642	-0.021335	-0.091292	0.187295	0.113770	-0.150060	-0.308420	0.424231	210.718471
-1.000000	21.763706	21.762485	0.010590	-0.114812	0.024154	0.003250	0.023935	-0.310935	0.325128	4755.934835
-1.000000	17.876780	17.867419	0.032368	-0.162130	0.063839	-0.034481	0.053768	0.368236	-0.320288	1262.271104
-1.000000	42.148393	42.148287	0.002243	-0.066860	0.018737	-0.018396	0.003560	-0.410035	0.006914	24247.158628
1.000000	24.197522	24.195456	-0.013070	0.113883	0.037915	-0.009370	-0.036741	0.192493	-0.323829	7000.562802
1.000000	37.956218	37.955174	-0.007415	0.076367	0.015961	-0.009418	0.012886	-0.228262	0.063453	20165.941306
-1.000000	18.003694	17.994391	-0.032155	-0.153007	0.093364	0.001676	-0.093349	-0.048534	-0.250928	1342.571749
1.000000	61.676543	61.676075	-0.003896	0.063984	0.014847	-0.010075	0.010906	-0.272150	0.399126	43420.538353
1.000000	22.269236	22.267203	-0.013510	0.106132	0.046038	0.042609	-0.017455	0.416812	-0.102847	5217.165047
1.000000	33.487726	33.485650	-0.011135	0.088171	0.000962	-0.000727	0.000629	-0.213653	0.160439	15840.217974
-1.000000	46.901020	46.899665	-0.007601	-0.059988	0.017815	-0.008794	0.015494	-0.324411	0.309448	28893.691423
1.000000	45.052546	45.048797	-0.012900	0.065285	0.018441	-0.018158	-0.003218	-0.427116	-0.224304	27085.334515
-1.000000	19.063603	19.062383	0.011317	-0.167397	0.051541	-0.040389	0.032053	-0.118158	0.353477	2265.473129
-1.000000	17.366337	17.362906	0.019881	-0.165563	0.127583	-0.111477	0.062566	-0.108397	0.237209	825.153363
1.000000	17.822713	17.821575	-0.011300	0.160564	0.041253	0.040756	0.006389	0.086024	-0.213968	1218.317075
1.000000	32.230351	32.230061	0.004239	0.084971	0.000541	0.000469	-0.000269	0.352768	-0.015674	14630.030701
-1.000000	92.937958	92.937954	0.000294	-0.023569	0.006994	-0.002700	0.006452	-0.028166	0.148330	74350.938842
-1.000000	46.164712	46.162813	0.009069	-0.083895	0.013516	0.007037	-0.011539	0.103919	-0.330419	28173.793386
