-1.000000	55.633561	55.631736	-0.008101	-0.037017	0.012450	0.002542	0.012188	0.031049	0.492957	37467.851609
1.000000	33.417401	33.413385	-0.015505	0.068124	0.021576	-0.019065	-0.010103	-0.389916	-0.371837	15772.317701
1.000000	40.493788	40.493599	-0.003052	0.072148	0.012369	-0.010799	-0.006033	-0.397797	-0.057446	22634.092823
-1.000000	53.160630	53.160538	-0.001867	-0.069425	0.009890	-0.000942	-0.009845	0.001308	-0.420719	35035.785429
1.000000	18.167436	18.165018	-0.016314	0.155504	0.043312	0.042365	0.009021	-0.214294	0.081161	1581.806665
-1.000000	18.112371	18.112125	-0.005210	-0.140196	0.038538	-0.000339	0.038536	0.125348	-0.092242	1458.130022
1.000000	40.901039	40.892918	0.019929	0.088305	0.013626	0.008936	0.010287	0.387392	0.451217	23031.693694
1.000000	42.622698	42.622690	-0.000629	0.065020	0.013691	0.006296	-0.012158	-0.104860	-0.246768	24710.873503
-1.000000	42.730980	42.725490	-0.016030	-0.073024	0.015664	-0.015437	-0.002661	-0.455157	-0.275327	24816.193917
-1.000000	40.429501	40.426748	0.011670	-0.081280	0.015296	0.015206	0.001653	0.454772	-0.152060	22572.389538
1.000000	55.482801	55.476361	-0.015237	0.051136	0.023428	-0.013977	-0.018804	-0.407066	-0.331034	37319.046225
-1.000000	32.723092	32.722231	-0.007251	-0.089986	0.017473	-0.017271	-0.002651	-0.353267	-0.200506	15104.519407
1.000000	25.791908	25.790816	0.009206	0.121719	0.024523	0.017067	-0.017613	0.383642	-0.306274	8494.210517
1.000000	41.844176	41.843533	0.005542	0.087888	0.002190	-0.001142	0.001869	0.050924	0.347846	23950.738970
-1.000000	25.097948	25.097574	0.005459	-0.132614	0.042181	-0.029856	-0.029815	-0.387239	-0.429356	7842.743925
-1.000000	45.144099	45.143153	-0.006472	-0.078676	0.011333	-0.007275	-0.008691	-0.261694	-0.317980	27174.465785
-1.000000	26.169043	26.168535	0.006231	-0.115597	0.014783	-0.000940	-0.014754	0.119749	-0.194149	8849.639586
1.000000	46.149669	46.148649	0.006648	0.071009	0.013242	0.010747	0.007736	0.377301	0.274031	28157.794860
1.000000	44.438118	44.434196	-0.013287	0.079786	0.015701	-0.015672	-0.000966	-0.440541	0.090817	26483.970867
1.000000	18.382825	18.382825	0.000172	0.173758	0.033213	0.028581	0.016928	-0.256386	-0.164188	1683.406556
1.000000	36.439167	36.439163	-0.000507	0.089313	0.022166	-0.013914	-0.017257	-0.284527	-0.299480	18695.007059
-1.000000	23.012204	23.010251	-0.013028	-0.136676	0.010416	0.006793	-0.007897	0.043826	-0.056494	5902.787529
-1.000000	26.109332	26.103623	0.020913	-0.114972	0.011756	0.011569	-0.002089	0.291440	-0.184386	8792.093466
-1.000000	18.944682	18.941300	-0.018898	-0.143058	0.070392	-0.025674	0.065572	-0.414929	0.068839	2243.938742
1.000000	37.462691	37.454955	0.020324	0.069022	0.020376	0.019034	-0.007273	0.402674	0.020216	19687.265930
-1.000000	19.877174	19.870138	0.026612	-0.123556	0.030991	-0.030800	-0.003439	-0.127909	0.197306	3058.573805
1.000000	16.945146	16.944746	-0.006868	0.132466	0.091568	-0.086341	0.030644	-0.078796	-0.286051	498.047174
-1.000000	101.512211	101.510698	0.005460	-0.039127	0.009089	0.006146	-0.006696	0.280773	-0.242221	82858.844026
1.000000	38.009348	38.006773	-0.011642	0.085283	0.015579	0.002772	-0.015331	-0.262900	-0.164819	20218.241456
-1.000000	40.054256	40.052380	0.009679	-0.071601	0.015411	0.013342	0.007714	0.434759	0.014793	22206.820997
1.000000	87.872303	87.864416	-0.013399	0.037039	0.016881	-0.016268	-0.004510	-0.493008	-0.045803	69328.212086
1.000000	51.814010	51.811030	-0.010725	0.049809	0.017202	-0.010369	-0.013727	-0.336885	-0.378531	33712.875228
-1.000000	36.842802	36.842062	-0.006336	-0.068117	0.010295	0.001497	0.010186	-0.123352	0.359341	19084.653744
-1.000000	53.700250	53.699024	-0.006756	-0.052564	0.003885	-0.003843	-0.000571	-0.174130	0.117543	35566.497651
1.000000	25.296846	25.291711	0.020151	0.104518	0.013697	0.013684	0.000594	0.481613	-0.251627	8029.371175
-1.000000	37.387811	37.384556	0.013197	-0.074284	0.010202	0.009966	0.002182	0.447746	-0.017694	19614.504957
-1.000000	18.942819	18.942398	-0.006665	-0.131525	0.015726	0.010351	-0.011839	0.048494	0.447093	2242.708402
-1.000000	30.858538	30.857380	-0.008662	-0.106630	0.033986	0.013364	-0.031252	0.046688	-0.482717	13312.002160
1.000000	44.616436	44.616155	-0.003550	0.070030	0.016494	-0.011067	-0.012231	-0.357551	-0.202351	26658.696459
1.000000	35.374949	35.373985	-0.007381	0.098347	0.013504	-0.010823	0.008078	-0.373043	0.382943	17663.914393
-1.000000	33.101294	33.101294	-0.000073	-0.075737	0.012431	0.008733	0.008847	0.100866	0.344132	15467.786831
1.000000	88.947000	88.938855	-0.013533	0.045432	0.013866	-0.010975	0.008475	-0.378508	0.351487	70393.619171
1.000000	69.243703	69.241427	-0.008109	0.023331	0.014993	-0.007735	-0.012844	-0.284031	-0.446568	50889.537840
1.000000	39.456556	39.455711	0.006544	0.057898	0.018416	-0.016138	-0.008874	-0.282349	-0.337395	21624.374344
1.000000	34.785531	34.778866	0.019576	0.088503	0.005413	0.001485	0.005205	0.278618	0.116607	17093.287679
-1.000000	42.977922	42.974716	0.012214	-0.073799	0.008096	0.002814	0.007592	0.331412	0.221492	25057.400531
