-1.000000	17.331558	17.318635	-0.038630	-0.212715	0.042174	-0.026133	-0.033116	-0.411810	-0.469525	798.222627
-1.000000	17.375992	17.369511	0.027316	-0.148229	0.042966	-0.042441	0.006704	0.330076	0.129324	857.550030
1.000000	20.521252	20.520871	0.006092	0.131544	0.017536	0.017517	-0.000814	0.014391	-0.071615	3633.218096
1.000000	17.272122	17.271840	-0.005722	0.183270	0.190226	-0.131772	-0.138782	-0.361480	-0.190672	751.702055
-1.000000	16.732400	16.732396	0.000701	-0.190923	0.056278	0.043955	0.035190	0.227691	-0.400269	338.333858
-1.000000	22.831846	22.827283	0.019993	-0.112767	0.025378	-0.018175	0.017715	-0.110448	0.444358	5734.670523
-1.000000	21.104532	21.104301	-0.004671	-0.121814	0.046192	-0.019710	-0.041786	-0.433282	-0.243345	4158.205424
1.000000	17.110921	17.102844	-0.030732	0.143578	0.051728	-0.050311	-0.012045	0.251545	-0.252434	627.335330
1.000000	16.900750	16.893027	0.030237	0.192272	0.052087	0.003580	0.051964	0.478569	0.335062	465.527345
1.000000	23.425919	23.425682	-0.004501	0.116478	0.014021	0.011234	-0.008390	-0.417350	-0.402916	6284.813410
-1.000000	24.329022	24.328332	-0.007529	-0.116299	0.025019	-0.009589	0.023110	-0.419637	0.169037	7124.884857
1.000000	33.616511	33.615354	-0.008298	0.087327	0.002914	0.002798	-0.000815	-0.082603	0.255582	15963.905496
1.000000	22.410959	22.409975	-0.009369	0.171574	0.019538	-0.017227	0.009219	-0.020855	0.220998	5348.374177
1.000000	25.769324	25.768484	0.008072	0.127813	0.014182	0.008979	-0.010978	-0.062101	0.002831	8472.997495
-1.000000	28.297531	28.297493	-0.001631	-0.108740	0.004839	0.004197	-0.002407	0.266556	-0.015215	10866.489553
1.000000	18.421736	18.421083	-0.008418	0.165468	0.018964	0.018922	0.001262	-0.289192	-0.054429	1716.702710
-1.000000	17.251531	17.244718	0.028109	-0.136134	0.051453	0.049009	0.015692	0.443568	0.386117	734.518883
1.000000	23.452719	23.451302	0.010991	0.128167	0.007459	0.005908	-0.004553	0.377382	0.245731	6309.426801
-1.000000	29.013088	29.011331	-0.011005	-0.116902	0.005129	0.003710	-0.003541	0.000197	-0.355886	11548.152393
1.000000	17.134492	17.130911	-0.020447	0.161114	0.067686	0.067607	-0.003268	0.352246	0.226899	644.083336
-1.000000	33.364520	33.359992	-0.016476	-0.071314	0.023205	0.004096	0.022841	-0.216259	0.379883	15722.434949
1.000000	22.022906	22.016997	0.023168	0.148514	0.020915	0.019371	0.007889	0.480573	-0.033492	4992.540562
-1.000000	23.329623	23.327194	-0.014430	-0.115737	0.008621	0.008580	0.000839	0.271611	0.355785	6195.750719
-1.000000	20.151593	20.151151	-0.006624	-0.143901	0.023537	-0.008518	0.021942	0.089915	0.423532	3301.868387
1.000000	20.836047	20.831606	-0.020650	0.138557	0.021081	-0.008708	-0.019200	-0.390465	-0.115237	3915.364120
1.000000	16.896669	16.891407	0.024960	0.131837	0.193450	-0.030919	0.191083	0.364906	-0.426499	462.205640
-1.000000	22.494791	22.493788	0.009441	-0.136615	0.029992	0.024802	-0.016872	0.360740	-0.443106	5424.708573
-1.000000	19.203163	19.197265	-0.024787	-0.099685	0.016223	-0.001286	-0.016172	-0.268087	0.395032	2468.454785
-1.000000	16.811683	16.811558	-0.003864	-0.215807	0.163003	-0.162634	0.011158	-0.185508	-0.413174	399.662613
1.000000	17.210913	17.210668	0.005331	0.156730	0.146667	-0.109339	0.098537	-0.342165	0.334458	705.028503
1.000000	21.720333	21.718650	-0.012447	0.136980	0.022356	-0.010752	0.019602	-0.118882	0.459319	4715.946693
1.000000	19.294880	19.294410	-0.006978	0.161276	0.073962	0.059213	-0.044424	0.417491	-0.286858	2546.949606
-1.000000	19.855247	19.853522	-0.013185	-0.160681	0.047776	0.004516	-0.047563	-0.075826	-0.491962	3039.737491
1.000000	21.397396	21.393075	-0.020098	0.145866	0.004817	0.000602	0.004779	-0.103525	0.289828	4421.147125
1.000000	18.505418	18.505249	-0.004272	0.130295	0.035128	-0.029280	0.019418	-0.169550	-0.254777	1867.106940
1.000000	16.992336	16.992245	0.003268	0.125165	0.127648	0.101764	0.077592	0.401049	0.036289	606.248935
1.000000	21.925144	21.924515	0.007575	0.121407	0.016570	0.016303	-0.002958	0.191970	-0.157935	4903.213176
1.000000	18.831670	18.824820	-0.026977	0.150305	0.029853	0.029762	0.002329	-0.304299	-0.249127	2066.451271
1.000000	24.839358	24.829934	0.027550	0.091717	0.027879	-0.000508	-0.027875	-0.047203	-0.458598	7599.801468
1.000000	17.486364	17.482903	-0.019898	0.170407	0.034402	0.033753	0.006658	0.170323	0.396536	1020.850431
-1.000000	19.513628	19.513429	0.004515	-0.147544	0.027537	0.003561	0.027306	-0.047471	0.470134	2739.357284
1.000000	24.758769	24.758685	-0.002602	0.117091	0.009111	-0.000352	0.009104	-0.031420	0.405078	7524.979005
-1.000000	18.022834	18.022811	-0.001604	-0.188915	0.055086	-0.012194	-0.053725	-0.242150	-0.326102	1384.127922
1.000000	20.494515	20.490066	-0.020837	0.155532	0.057502	-0.037695	-0.043464	-0.473136	-0.037212	3608.149850
-1.000000	26.166062	26.163912	-0.012820	-0.110860	0.013901	-0.005548	0.012746	-0.195890	-0.131794	8846.485512
-1.000000	16.711739	16.711340	0.006910	-0.164942	0.129615	-0.044205	0.122002	-0.026429	0.264254	322.133979
-1.000000	27.262954	27.254752	-0.024533	-0.100065	0.010182	-0.005062	0.008834	-0.282163	0.099735	9882.518833
-1.000000	32.455471	32.455261	0.003601	-0.093555	0.032321	0.016587	-0.027745	0.198369	-0.110829	14846.095174
-1.000000	18.421706	18.420270	-0.012487	-0.153236	0.039930	0.035687	0.017929	0.243763	0.222373	1796.290981
1.000000	19.784910	19.784905	0.000745	0.134699	0.014933	0.013326	0.006740	0.098312	-0.055554	2978.892947
1.000000	21.771560	21.771493	-0.002464	0.154011	0.003116	0.002417	0.001966	-0.172344	0.105405	4763.385716
-1.000000	17.102823	17.102765	-0.002601	-0.152384	0.062988	0.006133	-0.062690	0.417379	0.377523	619.612065
1.000000	19.434798	19.434335	-0.006907	0.132795	0.017850	0.014357	0.010608	0.233372	0.106025	2669.352319
1.000000	21.830154	21.830091	-0.002400	0.143148	0.043312	0.039767	0.017179	0.349139	0.218827	4817.133608
-1.000000	21.278680	21.274301	0.020290	-0.140058	0.032797	0.031234	-0.010012	0.114324	0.227778	4315.112792
1.000000	25.417563	25.415377	0.013116	0.096509	0.039550	0.008673	-0.038590	0.089286	-0.477724	8143.032333
1.000000	17.491868	17.488339	-0.020089	0.143184	0.025064	-0.005716	0.024404	0.009806	0.148975	951.749243
1.000000	22.737202	22.735103	0.013590	0.122783	0.018574	-0.016454	-0.008620	0.021181	-0.483331	5647.797957
-1.000000	34.208299	34.206250	-0.010944	-0.102509	0.021455	-0.016046	-0.014244	-0.355802	-0.420957	16535.883570
-1.000000	33.553293	33.553278	-0.000934	-0.089456	0.006986	-0.006382	0.002842	0.157437	-0.020403	15904.498150
1.000000	17.132457	17.125652	-0.028190	0.139205	0.035116	-0.007677	-0.034267	-0.325233	0.488395	714.088557
-1.000000	24.080012	24.079890	-0.003194	-0.114102	0.023779	0.005706	0.023085	0.372202	0.293851	6891.991104
-1.000000	20.935959	20.935905	-0.002276	-0.171134	0.016854	-0.004769	-0.016165	0.042131	-0.313827	4005.990453
1.000000	18.231531	18.230700	-0.009549	0.173470	0.016062	0.013376	-0.008894	-0.072475	0.151179	1559.235433
1.000000	17.015593	16.997659	0.045932	0.180094	0.099135	0.099021	-0.004785	0.486597	-0.285522	553.415792
1.000000	20.467012	20.466979	0.001784	0.142899	0.022671	0.019219	0.012028	0.064995	0.292203	3584.941254
1.000000	17.060498	17.055812	-0.023439	0.171958	0.144887	0.144742	-0.006566	-0.421865	-0.246958	588.244607
-1.000000	18.101346	18.099843	0.012888	-0.144051	0.047306	-0.047198	0.003201	-0.368650	0.278303	1448.830333
-1.000000	16.675058	16.674979	0.003083	-0.147863	0.102016	0.026724	0.098500	0.177242	0.143825	294.004685
1.000000	37.290227	37.288993	-0.008135	0.071362	0.009501	-0.006661	0.006774	-0.489531	-0.064015	19520.114151
-1.000000	33.122677	33.121987	-0.006458	-0.092359	0.016586	0.005839	0.015524	0.093404	0.318667	15489.030198
-1.000000	47.302209	47.289281	-0.023382	-0.059124	0.020363	-0.011003	0.017136	-0.418573	0.316846	29286.621933
1.000000	18.007078	17.983521	-0.051179	0.144285	0.038947	0.033309	0.020200	-0.212996	0.215174	1368.642839
1.000000	18.487716	18.487389	0.005944	0.175731	0.035059	0.032419	0.013356	0.452457	0.187311	1773.037507
-1.000000	17.354318	17.340048	0.040567	-0.156509	0.041083	0.000264	-0.041082	0.451103	0.315486	817.455868
1.000000	43.075670	43.075105	-0.005121	0.053972	0.017139	-0.008755	-0.014735	-0.381078	-0.467412	25152.909910
1.000000	26.958466	26.957134	-0.009941	0.086134	0.019963	-0.018775	-0.006787	-0.034367	-0.477387	9595.333155
-1.000000	16.667999	16.667915	-0.003179	-0.174909	0.240328	0.239021	-0.026012	-0.124931	-0.129790	287.744115
-1.000000	18.467937	18.467823	0.003512	-0.190822	0.043366	-0.033892	0.027076	-0.284547	-0.352044	1836.254150
1.000000	22.691933	22.691192	-0.008079	0.133723	0.037455	0.037281	0.003606	0.375396	-0.127817	5607.349591
1.000000	16.716808	16.716807	0.000378	0.191859	0.112005	0.083932	0.074514	-0.356819	0.401713	326.983980
-1.000000	25.822480	25.822007	-0.006054	-0.103922	0.012288	0.000685	-0.012269	-0.132995	-0.383973	8522.562058
1.000000	18.839233	18.838285	-0.010032	0.131381	0.078893	-0.020587	-0.076181	-0.435992	-0.467032	2151.162691
-1.000000	18.614453	18.614343	0.003434	-0.173497	0.028233	-0.010563	0.026185	-0.050541	-0.388135	1880.469747
1.000000	16.485216	16.484810	-0.007018	0.212455	0.217465	-0.131225	0.175388	0.020908	0.351844	115.612650
-1.000000	16.883120	16.876598	0.027799	-0.178967	0.133174	-0.030825	-0.129639	0.157576	0.267706	452.161370
1.000000	22.177412	22.175463	-0.013260	0.108810	0.022405	-0.020532	-0.008972	-0.330108	0.028933	5132.529056
1.000000	28.041177	28.039415	-0.011210	0.123662	0.015276	0.008343	-0.012797	0.332914	0.421260	10622.175922
-1.000000	17.868536	17.868346	-0.004617	-0.094440	0.059447	0.055112	-0.022329	0.344131	0.211226	1308.179575
-1.000000	42.002288	42.000510	0.009203	-0.063042	0.004948	-0.004294	-0.002458	0.090227	0.065773	24104.962258
1.000000	27.287594	27.279648	0.024136	0.120850	0.009769	0.004450	0.008697	0.493327	0.305920	9906.215618
-1.000000	17.349255	17.348498	-0.009344	-0.172687	0.057555	-0.030329	0.048945	0.492322	0.278491	812.801954
1.000000	18.290724	18.283932	0.027257	0.153640	0.044349	0.007253	0.043753	0.486218	-0.015899	1607.797187
1.000000	36.815101	36.815090	0.000768	0.079006	0.011065	0.009301	-0.005994	0.115050	0.001108	19058.839777
1.000000	17.611125	17.611124	-0.000223	0.160122	0.050779	0.048121	-0.016238	0.306930	0.291270	1121.304915
-1.000000	21.024307	21.024258	0.002160	-0.106534	0.027084	0.026683	0.004650	0.161540	0.192230	4085.739182
1.000000	19.485844	19.484887	-0.009913	0.145284	0.012797	0.010655	-0.007089	-0.035683	-0.489347	2714.526724
-1.000000	27.081307	27.079331	0.012080	-0.136313	0.027793	0.008967	-0.026308	0.222492	-0.477452	9711.411343
-1.000000	20.857176	20.856147	0.009934	-0.156941	0.029190	-0.015159	-0.024950	0.337937	-0.340979	3934.871245
